video_id,gesture_name,new_label,source_split,assigned_split
81793,Swipe Left,0,train,train_70
67195,Stop Sign,3,train,train_70
109145,Swipe Left,0,train,train_70
15066,Swipe Right,1,train,train_70
32096,Swipe Right,1,train,train_70
6691,Stop Sign,3,train,train_70
118810,Swipe Right,1,train,train_70
81971,Stop Sign,3,train,train_70
79089,Stop Sign,3,train,train_70
81027,Swipe Right,1,train,train_70
10595,Swipe Left,0,train,train_70
27639,Swipe Right,1,train,train_70
90996,Stop Sign,3,train,train_70
144943,Swipe Left,0,train,train_70
118068,Swipe Right,1,train,train_70
18910,Swipe Right,1,train,train_70
26346,Stop Sign,3,train,train_70
84004,Stop Sign,3,train,train_70
146984,Stop Sign,3,train,train_70
14186,Swipe Right,1,train,train_70
27351,Stop Sign,3,train,train_70
33714,Stop Sign,3,train,train_70
105042,Rolling Hand Forward,2,train,train_70
132412,Swipe Right,1,train,train_70
135508,Swipe Left,0,train,train_70
120930,Stop Sign,3,train,train_70
110291,Swipe Right,1,train,train_70
88677,Swipe Left,0,train,train_70
111606,Stop Sign,3,train,train_70
73252,Rolling Hand Forward,2,train,train_70
13274,Rolling Hand Forward,2,train,train_70
38100,Swipe Right,1,train,train_70
30431,Rolling Hand Forward,2,train,train_70
115439,Swipe Right,1,train,train_70
82397,Swipe Left,0,train,train_70
43609,Swipe Left,0,train,train_70
94864,Swipe Left,0,train,train_70
10848,Rolling Hand Forward,2,train,train_70
9743,Swipe Right,1,train,train_70
63373,Rolling Hand Forward,2,train,train_70
61680,Stop Sign,3,train,train_70
40252,Rolling Hand Forward,2,train,train_70
89171,Swipe Left,0,train,train_70
92667,Stop Sign,3,train,train_70
142066,Rolling Hand Forward,2,train,train_70
17000,Swipe Left,0,train,train_70
21738,Rolling Hand Forward,2,train,train_70
133903,Swipe Left,0,train,train_70
17558,Stop Sign,3,train,train_70
134795,Swipe Right,1,train,train_70
17906,Swipe Left,0,train,train_70
135263,Swipe Right,1,train,train_70
128486,Stop Sign,3,train,train_70
43121,Stop Sign,3,train,train_70
20711,Stop Sign,3,train,train_70
37237,Rolling Hand Forward,2,train,train_70
85738,Swipe Left,0,train,train_70
81265,Swipe Left,0,train,train_70
27184,Rolling Hand Forward,2,train,train_70
101229,Swipe Left,0,train,train_70
125848,Swipe Left,0,train,train_70
45705,Rolling Hand Forward,2,train,train_70
73934,Rolling Hand Forward,2,train,train_70
121121,Rolling Hand Forward,2,train,train_70
61927,Stop Sign,3,train,train_70
11473,Rolling Hand Forward,2,train,train_70
64132,Swipe Left,0,train,train_70
70407,Swipe Right,1,train,train_70
4548,Swipe Right,1,train,train_70
42242,Swipe Left,0,train,train_70
4199,Rolling Hand Forward,2,train,train_70
33015,Swipe Right,1,train,train_70
142038,Stop Sign,3,train,train_70
61666,Rolling Hand Forward,2,train,train_70
68245,Swipe Right,1,train,train_70
65423,Swipe Right,1,train,train_70
27403,Rolling Hand Forward,2,train,train_70
13182,Stop Sign,3,train,train_70
38812,Rolling Hand Forward,2,train,train_70
50121,Stop Sign,3,train,train_70
58232,Swipe Right,1,train,train_70
20247,Rolling Hand Forward,2,train,train_70
85338,Stop Sign,3,train,train_70
52961,Swipe Left,0,train,train_70
124738,Rolling Hand Forward,2,train,train_70
147505,Rolling Hand Forward,2,train,train_70
40002,Swipe Left,0,train,train_70
141121,Swipe Left,0,train,train_70
92052,Swipe Left,0,train,train_70
142424,Rolling Hand Forward,2,train,train_70
92721,Swipe Left,0,train,train_70
91933,Swipe Right,1,train,train_70
69711,Swipe Right,1,train,train_70
52761,Swipe Left,0,train,train_70
96196,Swipe Right,1,train,train_70
107637,Rolling Hand Forward,2,train,train_70
59031,Swipe Left,0,train,train_70
14705,Swipe Right,1,train,train_70
135149,Swipe Left,0,train,train_70
72193,Rolling Hand Forward,2,train,train_70
7509,Rolling Hand Forward,2,train,train_70
120937,Swipe Right,1,train,train_70
145637,Swipe Left,0,train,train_70
58064,Swipe Right,1,train,train_70
34935,Swipe Right,1,train,train_70
59922,Swipe Left,0,train,train_70
48297,Swipe Right,1,train,train_70
89776,Swipe Right,1,train,train_70
16035,Stop Sign,3,train,train_70
126259,Stop Sign,3,train,train_70
22068,Rolling Hand Forward,2,train,train_70
14885,Swipe Left,0,train,train_70
26349,Rolling Hand Forward,2,train,train_70
136305,Rolling Hand Forward,2,train,train_70
109161,Swipe Right,1,train,train_70
117748,Swipe Right,1,train,train_70
49264,Swipe Right,1,train,train_70
102060,Swipe Left,0,train,train_70
36338,Swipe Right,1,train,train_70
10667,Rolling Hand Forward,2,train,train_70
141142,Rolling Hand Forward,2,train,train_70
54296,Stop Sign,3,train,train_70
23775,Stop Sign,3,train,train_70
125566,Swipe Left,0,train,train_70
67996,Swipe Right,1,train,train_70
120769,Swipe Right,1,train,train_70
61941,Swipe Left,0,train,train_70
84392,Rolling Hand Forward,2,train,train_70
133372,Stop Sign,3,train,train_70
67077,Swipe Right,1,train,train_70
121198,Stop Sign,3,train,train_70
7703,Stop Sign,3,train,train_70
105454,Stop Sign,3,train,train_70
64488,Swipe Right,1,train,train_70
104654,Swipe Right,1,train,train_70
127534,Stop Sign,3,train,train_70
43218,Swipe Right,1,train,train_70
118463,Swipe Left,0,train,train_70
29882,Swipe Left,0,train,train_70
48243,Rolling Hand Forward,2,train,train_70
3707,Swipe Right,1,train,train_70
144815,Swipe Right,1,train,train_70
16083,Rolling Hand Forward,2,train,train_70
41485,Swipe Right,1,train,train_70
86323,Stop Sign,3,train,train_70
93303,Swipe Left,0,train,train_70
127470,Rolling Hand Forward,2,train,train_70
5703,Rolling Hand Forward,2,train,train_70
129214,Rolling Hand Forward,2,train,train_70
34917,Rolling Hand Forward,2,train,train_70
127661,Rolling Hand Forward,2,train,train_70
84772,Swipe Left,0,train,train_70
70272,Swipe Left,0,train,train_70
102400,Stop Sign,3,train,train_70
112275,Swipe Right,1,train,train_70
117208,Rolling Hand Forward,2,train,train_70
110565,Stop Sign,3,train,train_70
87237,Swipe Right,1,train,train_70
20153,Swipe Right,1,train,train_70
26382,Stop Sign,3,train,train_70
12135,Swipe Left,0,train,train_70
54632,Swipe Left,0,train,train_70
81550,Stop Sign,3,train,train_70
68155,Swipe Right,1,train,train_70
85876,Rolling Hand Forward,2,train,train_70
38134,Stop Sign,3,train,train_70
75147,Swipe Left,0,train,train_70
12071,Stop Sign,3,train,train_70
23405,Swipe Left,0,train,train_70
61333,Rolling Hand Forward,2,train,train_70
50604,Swipe Left,0,train,train_70
4442,Stop Sign,3,train,train_70
98811,Rolling Hand Forward,2,train,train_70
7526,Stop Sign,3,train,train_70
5874,Swipe Right,1,train,train_70
31073,Rolling Hand Forward,2,train,train_70
31998,Stop Sign,3,train,train_70
35153,Swipe Right,1,train,train_70
140836,Stop Sign,3,train,train_70
55498,Stop Sign,3,train,train_70
58388,Rolling Hand Forward,2,train,train_70
117897,Stop Sign,3,train,train_70
55171,Swipe Left,0,train,train_70
20862,Stop Sign,3,train,train_70
47155,Swipe Right,1,train,train_70
31589,Swipe Right,1,train,train_70
100880,Swipe Left,0,train,train_70
13688,Rolling Hand Forward,2,train,train_70
97012,Rolling Hand Forward,2,train,train_70
82403,Rolling Hand Forward,2,train,train_70
65646,Rolling Hand Forward,2,train,train_70
145999,Swipe Left,0,train,train_70
88845,Swipe Right,1,train,train_70
36525,Rolling Hand Forward,2,train,train_70
6436,Swipe Left,0,train,train_70
101397,Rolling Hand Forward,2,train,train_70
4369,Swipe Right,1,train,train_70
123513,Swipe Right,1,train,train_70
62907,Swipe Right,1,train,train_70
10853,Swipe Left,0,train,train_70
103946,Swipe Right,1,train,train_70
68272,Stop Sign,3,train,train_70
15038,Swipe Left,0,train,train_70
116092,Stop Sign,3,train,train_70
141031,Swipe Right,1,train,train_70
75870,Swipe Right,1,train,train_70
85781,Rolling Hand Forward,2,train,train_70
9461,Swipe Left,0,train,train_70
53264,Stop Sign,3,train,train_70
121298,Swipe Left,0,train,train_70
53267,Swipe Right,1,train,train_70
99861,Swipe Right,1,train,train_70
20343,Stop Sign,3,train,train_70
65258,Swipe Left,0,train,train_70
103144,Swipe Left,0,train,train_70
69778,Rolling Hand Forward,2,train,train_70
47035,Swipe Right,1,train,train_70
86297,Stop Sign,3,train,train_70
32019,Swipe Left,0,train,train_70
16238,Stop Sign,3,train,train_70
115014,Swipe Right,1,train,train_70
33443,Swipe Left,0,train,train_70
71547,Stop Sign,3,train,train_70
117347,Rolling Hand Forward,2,train,train_70
27591,Rolling Hand Forward,2,train,train_70
125570,Swipe Right,1,train,train_70
122682,Rolling Hand Forward,2,train,train_70
55019,Swipe Right,1,train,train_70
24299,Swipe Right,1,train,train_70
83759,Stop Sign,3,train,train_70
72292,Rolling Hand Forward,2,train,train_70
983,Stop Sign,3,train,train_70
103177,Swipe Left,0,train,train_70
69631,Rolling Hand Forward,2,train,train_70
102948,Rolling Hand Forward,2,train,train_70
132676,Stop Sign,3,train,train_70
25824,Rolling Hand Forward,2,train,train_70
107544,Rolling Hand Forward,2,train,train_70
131515,Stop Sign,3,train,train_70
90192,Swipe Right,1,train,train_70
65952,Stop Sign,3,train,train_70
128436,Swipe Left,0,train,train_70
68724,Stop Sign,3,train,train_70
25695,Swipe Left,0,train,train_70
143041,Stop Sign,3,train,train_70
114070,Swipe Left,0,train,train_70
71053,Rolling Hand Forward,2,train,train_70
21122,Swipe Right,1,train,train_70
134215,Swipe Left,0,train,train_70
133587,Swipe Right,1,train,train_70
129477,Stop Sign,3,train,train_70
146560,Swipe Left,0,train,train_70
103417,Rolling Hand Forward,2,train,train_70
17817,Stop Sign,3,train,train_70
93938,Rolling Hand Forward,2,train,train_70
70911,Stop Sign,3,train,train_70
113265,Swipe Left,0,train,train_70
91778,Rolling Hand Forward,2,train,train_70
68240,Swipe Left,0,train,train_70
43783,Rolling Hand Forward,2,train,train_70
41093,Swipe Left,0,train,train_70
84384,Stop Sign,3,train,train_70
91671,Stop Sign,3,train,train_70
137015,Swipe Left,0,train,train_70
88307,Swipe Right,1,train,train_70
142074,Swipe Right,1,train,train_70
52303,Swipe Right,1,train,train_70
96941,Rolling Hand Forward,2,train,train_70
74904,Swipe Left,0,train,train_70
36917,Rolling Hand Forward,2,train,train_70
24583,Rolling Hand Forward,2,train,train_70
11702,Swipe Right,1,train,train_70
106793,Swipe Left,0,train,train_70
41261,Rolling Hand Forward,2,train,train_70
145854,Rolling Hand Forward,2,train,train_70
49814,Swipe Right,1,train,train_70
100883,Swipe Right,1,train,train_70
5262,Stop Sign,3,train,train_70
66074,Rolling Hand Forward,2,train,train_70
69744,Rolling Hand Forward,2,train,train_70
31612,Rolling Hand Forward,2,train,train_70
104571,Stop Sign,3,train,train_70
105857,Swipe Left,0,train,train_70
145808,Rolling Hand Forward,2,train,train_70
87869,Swipe Left,0,train,train_70
92250,Swipe Right,1,train,train_70
143239,Rolling Hand Forward,2,train,train_70
31097,Swipe Left,0,train,train_70
62067,Swipe Left,0,train,train_70
95960,Stop Sign,3,train,train_70
42090,Swipe Left,0,train,train_70
110612,Rolling Hand Forward,2,train,train_70
100848,Swipe Left,0,train,train_70
19512,Rolling Hand Forward,2,train,train_70
105007,Swipe Left,0,train,train_70
116906,Stop Sign,3,train,train_70
35625,Rolling Hand Forward,2,train,train_70
3786,Rolling Hand Forward,2,train,train_70
122350,Stop Sign,3,train,train_70
39743,Swipe Right,1,train,train_70
88218,Swipe Left,0,train,train_70
118290,Rolling Hand Forward,2,train,train_70
11194,Swipe Left,0,train,train_70
144525,Swipe Left,0,train,train_70
62142,Swipe Right,1,train,train_70
39523,Rolling Hand Forward,2,train,train_70
94486,Stop Sign,3,train,train_70
115839,Stop Sign,3,train,train_70
96155,Stop Sign,3,train,train_70
7875,Rolling Hand Forward,2,train,train_70
12689,Swipe Right,1,train,train_70
19847,Rolling Hand Forward,2,train,train_70
89653,Stop Sign,3,train,train_70
146345,Swipe Left,0,train,train_70
21826,Stop Sign,3,train,train_70
64693,Stop Sign,3,train,train_70
39607,Swipe Right,1,train,train_70
63757,Rolling Hand Forward,2,train,train_70
86974,Stop Sign,3,train,train_70
143756,Rolling Hand Forward,2,train,train_70
137207,Stop Sign,3,train,train_70
73257,Rolling Hand Forward,2,train,train_70
61426,Swipe Right,1,train,train_70
70641,Stop Sign,3,train,train_70
48377,Swipe Left,0,train,train_70
105902,Swipe Right,1,train,train_70
86272,Rolling Hand Forward,2,train,train_70
56858,Rolling Hand Forward,2,train,train_70
116648,Rolling Hand Forward,2,train,train_70
16034,Stop Sign,3,train,train_70
81890,Swipe Right,1,train,train_70
43024,Stop Sign,3,train,train_70
95890,Swipe Left,0,train,train_70
57186,Swipe Left,0,train,train_70
142715,Swipe Right,1,train,train_70
139567,Rolling Hand Forward,2,train,train_70
79387,Rolling Hand Forward,2,train,train_70
31222,Stop Sign,3,train,train_70
62949,Rolling Hand Forward,2,train,train_70
30930,Swipe Left,0,train,train_70
70287,Swipe Right,1,train,train_70
86449,Stop Sign,3,train,train_70
87524,Swipe Right,1,train,train_70
12314,Rolling Hand Forward,2,train,train_70
99038,Rolling Hand Forward,2,train,train_70
110644,Swipe Right,1,train,train_70
49254,Swipe Right,1,train,train_70
125918,Swipe Right,1,train,train_70
13911,Stop Sign,3,train,train_70
88080,Swipe Right,1,train,train_70
136702,Swipe Right,1,train,train_70
63328,Swipe Left,0,train,train_70
104494,Swipe Right,1,train,train_70
80648,Stop Sign,3,train,train_70
121394,Swipe Right,1,train,train_70
6206,Rolling Hand Forward,2,train,train_70
83816,Swipe Right,1,train,train_70
48490,Rolling Hand Forward,2,train,train_70
69761,Swipe Left,0,train,train_70
87669,Swipe Right,1,train,train_70
109942,Rolling Hand Forward,2,train,train_70
108326,Rolling Hand Forward,2,train,train_70
50802,Rolling Hand Forward,2,train,train_70
62372,Swipe Right,1,train,train_70
107479,Stop Sign,3,train,train_70
74129,Stop Sign,3,train,train_70
4901,Stop Sign,3,train,train_70
71129,Stop Sign,3,train,train_70
42615,Stop Sign,3,train,train_70
143578,Stop Sign,3,train,train_70
129539,Rolling Hand Forward,2,train,train_70
110707,Stop Sign,3,train,train_70
122575,Swipe Left,0,train,train_70
28870,Rolling Hand Forward,2,train,train_70
53545,Rolling Hand Forward,2,train,train_70
91555,Swipe Right,1,train,train_70
20777,Stop Sign,3,train,train_70
109542,Stop Sign,3,train,train_70
83845,Swipe Right,1,train,train_70
24308,Swipe Left,0,train,train_70
34016,Swipe Left,0,train,train_70
115486,Rolling Hand Forward,2,train,train_70
36783,Stop Sign,3,train,train_70
72981,Stop Sign,3,train,train_70
78710,Swipe Right,1,train,train_70
22996,Swipe Right,1,train,train_70
111920,Rolling Hand Forward,2,train,train_70
141887,Stop Sign,3,train,train_70
136345,Stop Sign,3,train,train_70
18921,Stop Sign,3,train,train_70
112519,Stop Sign,3,train,train_70
133233,Rolling Hand Forward,2,train,train_70
89567,Swipe Left,0,train,train_70
76167,Swipe Right,1,train,train_70
43684,Stop Sign,3,train,train_70
15981,Swipe Left,0,train,train_70
94925,Stop Sign,3,train,train_70
140472,Stop Sign,3,train,train_70
130753,Swipe Right,1,train,train_70
79017,Rolling Hand Forward,2,train,train_70
71388,Rolling Hand Forward,2,train,train_70
141124,Swipe Left,0,train,train_70
20698,Swipe Right,1,train,train_70
178,Rolling Hand Forward,2,train,train_70
3092,Stop Sign,3,train,train_70
120601,Rolling Hand Forward,2,train,train_70
11825,Swipe Right,1,train,train_70
102127,Swipe Left,0,train,train_70
44291,Swipe Left,0,train,train_70
51393,Stop Sign,3,train,train_70
91996,Rolling Hand Forward,2,train,train_70
117772,Rolling Hand Forward,2,train,train_70
67530,Stop Sign,3,train,train_70
94265,Rolling Hand Forward,2,train,train_70
83864,Rolling Hand Forward,2,train,train_70
104737,Swipe Right,1,train,train_70
63622,Stop Sign,3,train,train_70
58850,Rolling Hand Forward,2,train,train_70
98199,Swipe Left,0,train,train_70
33329,Stop Sign,3,train,train_70
106092,Stop Sign,3,train,train_70
126530,Swipe Left,0,train,train_70
113677,Stop Sign,3,train,train_70
43808,Swipe Left,0,train,train_70
23195,Stop Sign,3,train,train_70
100002,Stop Sign,3,train,train_70
84390,Rolling Hand Forward,2,train,train_70
33284,Swipe Right,1,train,train_70
102962,Swipe Left,0,train,train_70
5973,Swipe Left,0,train,train_70
147791,Stop Sign,3,train,train_70
75813,Swipe Left,0,train,train_70
75628,Swipe Right,1,train,train_70
127741,Swipe Right,1,train,train_70
78974,Rolling Hand Forward,2,train,train_70
144731,Swipe Right,1,train,train_70
23147,Rolling Hand Forward,2,train,train_70
58660,Rolling Hand Forward,2,train,train_70
111262,Swipe Right,1,train,train_70
16362,Rolling Hand Forward,2,train,train_70
126600,Swipe Left,0,train,train_70
107869,Swipe Left,0,train,train_70
59970,Stop Sign,3,train,train_70
102499,Stop Sign,3,train,train_70
34266,Rolling Hand Forward,2,train,train_70
55732,Swipe Right,1,train,train_70
80230,Rolling Hand Forward,2,train,train_70
107033,Stop Sign,3,train,train_70
20501,Swipe Left,0,train,train_70
128706,Rolling Hand Forward,2,train,train_70
86451,Rolling Hand Forward,2,train,train_70
120009,Rolling Hand Forward,2,train,train_70
2726,Swipe Left,0,train,train_70
94580,Stop Sign,3,train,train_70
130603,Swipe Left,0,train,train_70
92478,Swipe Right,1,train,train_70
137698,Stop Sign,3,train,train_70
113846,Swipe Left,0,train,train_70
109419,Swipe Left,0,train,train_70
53503,Swipe Right,1,train,train_70
53579,Swipe Left,0,train,train_70
98725,Stop Sign,3,train,train_70
135337,Stop Sign,3,train,train_70
86905,Swipe Right,1,train,train_70
59717,Stop Sign,3,train,train_70
82329,Swipe Left,0,train,train_70
57480,Swipe Left,0,train,train_70
59950,Swipe Left,0,train,train_70
30092,Rolling Hand Forward,2,train,train_70
120287,Swipe Right,1,train,train_70
136757,Stop Sign,3,train,train_70
23922,Stop Sign,3,train,train_70
112691,Stop Sign,3,train,train_70
31934,Rolling Hand Forward,2,train,train_70
24218,Swipe Left,0,train,train_70
74609,Rolling Hand Forward,2,train,train_70
34110,Swipe Left,0,train,train_70
40093,Swipe Left,0,train,train_70
49785,Swipe Right,1,train,train_70
120290,Swipe Right,1,train,train_70
101446,Swipe Right,1,train,train_70
116270,Stop Sign,3,train,train_70
11014,Swipe Left,0,train,train_70
30008,Swipe Left,0,train,train_70
24801,Rolling Hand Forward,2,train,train_70
43253,Swipe Left,0,train,train_70
23183,Swipe Right,1,train,train_70
